kaprekar, 1, カプレカ数, 1, 9, 45, 55, 99, 297, 703, 999, 2223, 2728, 4879, 4950, 5050, 5292, 7272, 7777, 9999, 17344, 22222, 38962, 77778, 82656, 95121, 99999, 142857, 148149, 181819, 187110, 208495, 318682, 329967, 351352, 356643, 390313, 461539, 466830, 499500, 500500, 533170, 538461, 609687, 627615, 643357, 648648, 670033, 681318, 791505, 812890, 818181, 851851, 857143, 961038, 994708, 999999, 4444444
tangent, 1, タンジェント数, 1, 2, 16, 272, 7936, 353792, 22368256, 1903757312, 209865342976
sierpinski, 1, シェルピンスキー数, 78557, 271129, 271577, 322523, 327739, 482719, 575041, 603713, 903983, 934909, 965431, 1259779
achilles, 10, アキレス数, 800, 1800, 3456, 5292, 7200, 9800, 12168, 15125, 18252, 21600, 25088, 28800, 33275, 36963, 41503, 45387, 49923, 55112, 60552, 66248, 72000, 78608, 84500, 91592, 98568, 105800, 111392, 120125, 127008, 136107, 144000, 152352, 162000, 170368, 177957, 189728, 197192, 207576, 219488, 225000, 235224, 245000, 259200, 267912, 276125, 288800, 300125, 312500, 324000, 333396, 345600, 359552, 375948, 387200, 397832, 408608, 426888, 438012, 450000, 464648, 480200, 492075, 506763
emirp, 100, エマープ, 3049, 9173, 11621, 13963, 16453, 19237, 32077, 34961, 37831, 70529, 73939, 77023, 79907, 92789, 95429, 98597, 102031, 105601, 108943, 112181, 116107, 119827, 123667, 127601, 131581, 135589, 139721, 143743, 147997, 151531, 155621, 159389, 163363, 167597, 171383, 175303, 178897, 182579, 186247, 190027, 193883, 197261, 300929, 304279, 308597, 313477, 317179, 320657, 324901, 328813, 333323, 337153, 341501, 345547, 349667, 353867, 358427, 362867, 366851, 371191, 375223, 379663, 383797, 388391, 392201, 395921, 399941, 704399
smith, 100, スミス数, 2484, 5397, 8253, 10887, 15115, 17982, 20823, 24928, 27535, 29902, 33672, 37129, 39678, 43429, 46833, 49880, 52938, 55848, 59035, 62115, 65146, 67868, 71718, 74614, 76918, 79978, 83283, 85968, 89023, 91784, 94218, 97053, 100579, 106735, 109986, 116563, 120732, 125565, 128649, 133377, 137748, 141792, 145712
harshad, 1000, ハーシャッド数, 5652, 12532, 20196, 27168, 34830, 43080, 51744, 60816, 70305, 80118, 90432, 100567, 107249, 114408, 122346, 130734, 139128, 147821, 157050, 166860, 177140, 188077, 199516, 206424, 214214, 222420, 231224, 240336, 249870, 259680, 270090, 280812, 292056, 302190
narcissist, 1, ナルシシスト数, 1, 2, 3, 4, 5, 6, 7, 8, 9, 153, 370, 371, 407, 1634, 8208, 9474, 54748, 92727, 93084, 548834, 1741725
zuckerman, 10, ズッカーマン数, 11, 135, 612, 1131, 1575, 3276, 7119, 11212, 12128, 13131, 16224, 21132, 23112, 27216, 32832, 41616, 61344, 77616, 93312, 111216, 112116, 113616, 116172, 119232, 123732, 131712, 141192, 147112, 172116, 183312, 211112
semiprime, 10000, 半素数, 40882, 84829, 129907, 175579, 222257, 269129, 316091, 363963, 411499, 459577
weird, 10, 不思議数, 10792, 13930, 17990, 21910, 26530, 30730, 34930, 39970, 44170, 47810, 52990, 57890, 62090, 67970, 72310, 76510, 81970, 86170, 91070, 96670, 101710, 106610, 111790, 115990, 121310, 126770, 132230, 139090, 143710, 149030, 154910, 160090, 164990, 169610, 177170, 183190, 188090, 191870, 197330, 203210
abundant, 10000, 過剰数, 40350, 80622, 121074, 161604, 202090, 242502, 282918, 323358, 363680, 404064
superabundant, 10, 超過剰数, 120, 10080, 665280
palindromicPrime, 10, 回文素数, 191, 929, 13831, 17471, 30703, 35153, 39293, 73637, 78787, 94049, 97579, 1055501
